image_id,page_url,image_url,label,_split
raoul-dufy_the-port-of-palais-belle-ile-1907,http://www.wikiart.org/en/raoul-dufy/the-port-of-palais-belle-ile-1907,http://uploads5.wikiart.org/images/raoul-dufy/the-port-of-palais-belle-ile-1907.jpg,5,train
raoul-dufy_the-river,http://www.wikiart.org/en/raoul-dufy/the-river,http://uploads8.wikiart.org/images/raoul-dufy/the-river.jpg,5,train
raoul-dufy_the-woman-in-pink-1908,http://www.wikiart.org/en/raoul-dufy/the-woman-in-pink-1908,http://uploads3.wikiart.org/images/raoul-dufy/the-woman-in-pink-1908.jpg,5,train
raoul-dufy_theatre-in-martigues-1903,http://www.wikiart.org/en/raoul-dufy/theatre-in-martigues-1903,http://uploads6.wikiart.org/images/raoul-dufy/theatre-in-martigues-1903.jpg,5,train
raoul-ubac_le-conciliabule-1938,http://www.wikiart.org/en/raoul-ubac/le-conciliabule-1938,http://uploads1.wikiart.org/images/raoul-ubac/le-conciliabule-1938.jpg,8,train
raoul-ubac_objets-solaris-s-1939,http://www.wikiart.org/en/raoul-ubac/objets-solaris-s-1939,http://uploads2.wikiart.org/images/raoul-ubac/objets-solaris-s-1939.jpg,8,train
raphael-kirchner_a-girl-holding-a-rose-1916,http://www.wikiart.org/en/raphael-kirchner/a-girl-holding-a-rose-1916,http://uploads4.wikiart.org/images/raphael-kirchner/a-girl-holding-a-rose-1916.jpg,0,test
raphael-kirchner_a-half-of-a-virgin-1901-2,http://www.wikiart.org/en/raphael-kirchner/a-half-of-a-virgin-1901-2,http://uploads3.wikiart.org/images/raphael-kirchner/a-half-of-a-virgin-1901-2.jpg,0,train
raphael-kirchner_a-half-of-a-virgin-1901-4,http://www.wikiart.org/en/raphael-kirchner/a-half-of-a-virgin-1901-4,http://uploads3.wikiart.org/images/raphael-kirchner/a-half-of-a-virgin-1901-4.jpg,0,train
raphael-kirchner_akropolis-1,http://www.wikiart.org/en/raphael-kirchner/akropolis-1,http://uploads7.wikiart.org/images/raphael-kirchner/akropolis-1.jpg,0,test
raphael-kirchner_akropolis-3,http://www.wikiart.org/en/raphael-kirchner/akropolis-3,http://uploads7.wikiart.org/images/raphael-kirchner/akropolis-3.jpg,0,train
raphael-kirchner_all-healing-2,http://www.wikiart.org/en/raphael-kirchner/all-healing-2,http://uploads0.wikiart.org/images/raphael-kirchner/all-healing-2.jpg,0,train
raphael-kirchner_at-serail,http://www.wikiart.org/en/raphael-kirchner/at-serail,http://uploads5.wikiart.org/images/raphael-kirchner/at-serail.jpg,0,train
raphael-kirchner_attack,http://www.wikiart.org/en/raphael-kirchner/attack,http://uploads2.wikiart.org/images/raphael-kirchner/attack.jpg,0,test
raphael-kirchner_behind-the-scenes-1900,http://www.wikiart.org/en/raphael-kirchner/behind-the-scenes-1900,http://uploads0.wikiart.org/images/raphael-kirchner/behind-the-scenes-1900.jpg,0,train
raphael-kirchner_boys-and-girls-at-sea-2,http://www.wikiart.org/en/raphael-kirchner/boys-and-girls-at-sea-2,http://uploads1.wikiart.org/images/raphael-kirchner/boys-and-girls-at-sea-2.jpg,0,test
raphael-kirchner_boys-and-girls-at-sea-3,http://www.wikiart.org/en/raphael-kirchner/boys-and-girls-at-sea-3,http://uploads1.wikiart.org/images/raphael-kirchner/boys-and-girls-at-sea-3.jpg,0,train
raphael-kirchner_boys-and-girls-at-sea-8,http://www.wikiart.org/en/raphael-kirchner/boys-and-girls-at-sea-8,http://uploads1.wikiart.org/images/raphael-kirchner/boys-and-girls-at-sea-8.jpg,0,train
raphael-kirchner_boys-and-girls-at-sea-9,http://www.wikiart.org/en/raphael-kirchner/boys-and-girls-at-sea-9,http://uploads1.wikiart.org/images/raphael-kirchner/boys-and-girls-at-sea-9.jpg,0,train
raphael-kirchner_christmas-pictures-signed-with-paris,http://www.wikiart.org/en/raphael-kirchner/christmas-pictures-signed-with-paris,http://uploads5.wikiart.org/images/raphael-kirchner/christmas-pictures-signed-with-paris.jpg,0,test
raphael-kirchner_cigarettes-of-the-world-1900,http://www.wikiart.org/en/raphael-kirchner/cigarettes-of-the-world-1900,http://uploads6.wikiart.org/images/raphael-kirchner/cigarettes-of-the-world-1900.jpg,0,train
raphael-kirchner_cigarettes-of-the-world-1900-3,http://www.wikiart.org/en/raphael-kirchner/cigarettes-of-the-world-1900-3,http://uploads8.wikiart.org/images/raphael-kirchner/cigarettes-of-the-world-1900-3.jpg,0,train
raphael-kirchner_clovers-1899-1,http://www.wikiart.org/en/raphael-kirchner/clovers-1899-1,http://uploads1.wikiart.org/images/raphael-kirchner/clovers-1899-1.jpg,0,train
raphael-kirchner_clovers-1899-4,http://www.wikiart.org/en/raphael-kirchner/clovers-1899-4,http://uploads1.wikiart.org/images/raphael-kirchner/clovers-1899-4.jpg,0,test
raphael-kirchner_clovers-1899-5,http://www.wikiart.org/en/raphael-kirchner/clovers-1899-5,http://uploads1.wikiart.org/images/raphael-kirchner/clovers-1899-5.jpg,0,train
raphael-kirchner_couples-between-red-borders-1901-2,http://www.wikiart.org/en/raphael-kirchner/couples-between-red-borders-1901-2,http://uploads3.wikiart.org/images/raphael-kirchner/couples-between-red-borders-1901-2.jpg,0,train
raphael-kirchner_dolly-sister,http://www.wikiart.org/en/raphael-kirchner/dolly-sister,http://uploads8.wikiart.org/images/raphael-kirchner/dolly-sister.jpg,0,train
raphael-kirchner_elves-1903,http://www.wikiart.org/en/raphael-kirchner/elves-1903,http://uploads6.wikiart.org/images/raphael-kirchner/elves-1903.jpg,0,train
raphael-kirchner_erika-1,http://www.wikiart.org/en/raphael-kirchner/erika-1,http://uploads3.wikiart.org/images/raphael-kirchner/erika-1.jpg,0,train
raphael-kirchner_europe-s-princes,http://www.wikiart.org/en/raphael-kirchner/europe-s-princes,http://uploads3.wikiart.org/images/raphael-kirchner/europe-s-princes.jpg,0,train
raphael-kirchner_fables-1903,http://www.wikiart.org/en/raphael-kirchner/fables-1903,http://uploads7.wikiart.org/images/raphael-kirchner/fables-1903.jpg,0,train
raphael-kirchner_fables-1903-1,http://www.wikiart.org/en/raphael-kirchner/fables-1903-1,http://uploads0.wikiart.org/images/raphael-kirchner/fables-1903-1.jpg,0,train
raphael-kirchner_fables-1903-2,http://www.wikiart.org/en/raphael-kirchner/fables-1903-2,http://uploads0.wikiart.org/images/raphael-kirchner/fables-1903-2.jpg,0,train
raphael-kirchner_fan-1916,http://www.wikiart.org/en/raphael-kirchner/fan-1916,http://uploads4.wikiart.org/images/raphael-kirchner/fan-1916.jpg,0,train
raphael-kirchner_fanny-brice-1916,http://www.wikiart.org/en/raphael-kirchner/fanny-brice-1916,http://uploads3.wikiart.org/images/raphael-kirchner/fanny-brice-1916.jpg,0,train
raphael-kirchner_fanny-brice-1916-1,http://www.wikiart.org/en/raphael-kirchner/fanny-brice-1916-1,http://uploads5.wikiart.org/images/raphael-kirchner/fanny-brice-1916-1.jpg,0,train
raphael-kirchner_favorite,http://www.wikiart.org/en/raphael-kirchner/favorite,http://uploads4.wikiart.org/images/raphael-kirchner/favorite.jpg,0,train
raphael-kirchner_favorite-1,http://www.wikiart.org/en/raphael-kirchner/favorite-1,http://uploads6.wikiart.org/images/raphael-kirchner/favorite-1.jpg,0,train
raphael-kirchner_figures-on-turquoise-background-1901-2,http://www.wikiart.org/en/raphael-kirchner/figures-on-turquoise-background-1901-2,http://uploads7.wikiart.org/images/raphael-kirchner/figures-on-turquoise-background-1901-2.jpg,0,train
raphael-kirchner_figures-on-turquoise-background-1901-3,http://www.wikiart.org/en/raphael-kirchner/figures-on-turquoise-background-1901-3,http://uploads7.wikiart.org/images/raphael-kirchner/figures-on-turquoise-background-1901-3.jpg,0,test
raphael-kirchner_friolerie-1916,http://www.wikiart.org/en/raphael-kirchner/friolerie-1916,http://uploads1.wikiart.org/images/raphael-kirchner/friolerie-1916.jpg,0,train
raphael-kirchner_from-arcadia-1,http://www.wikiart.org/en/raphael-kirchner/from-arcadia-1,http://uploads1.wikiart.org/images/raphael-kirchner/from-arcadia-1.jpg,0,train
raphael-kirchner_from-brown-to-blonde-1,http://www.wikiart.org/en/raphael-kirchner/from-brown-to-blonde-1,http://uploads0.wikiart.org/images/raphael-kirchner/from-brown-to-blonde-1.jpg,0,train
raphael-kirchner_geisha,http://www.wikiart.org/en/raphael-kirchner/geisha,http://uploads2.wikiart.org/images/raphael-kirchner/geisha.jpg,0,train
raphael-kirchner_geisha-5,http://www.wikiart.org/en/raphael-kirchner/geisha-5,http://uploads4.wikiart.org/images/raphael-kirchner/geisha-5.jpg,0,train
raphael-kirchner_geisha-7,http://www.wikiart.org/en/raphael-kirchner/geisha-7,http://uploads4.wikiart.org/images/raphael-kirchner/geisha-7.jpg,0,train
raphael-kirchner_geisha-orange,http://www.wikiart.org/en/raphael-kirchner/geisha-orange,http://uploads0.wikiart.org/images/raphael-kirchner/geisha-orange.jpg,0,train
raphael-kirchner_girls-amid-plants-1,http://www.wikiart.org/en/raphael-kirchner/girls-amid-plants-1,http://uploads6.wikiart.org/images/raphael-kirchner/girls-amid-plants-1.jpg,0,test
raphael-kirchner_girls-and-eggs-1901-1,http://www.wikiart.org/en/raphael-kirchner/girls-and-eggs-1901-1,http://uploads8.wikiart.org/images/raphael-kirchner/girls-and-eggs-1901-1.jpg,0,train
raphael-kirchner_girls-between-brown-green-borders-1901,http://www.wikiart.org/en/raphael-kirchner/girls-between-brown-green-borders-1901,http://uploads7.wikiart.org/images/raphael-kirchner/girls-between-brown-green-borders-1901.jpg,0,train
raphael-kirchner_girls-faces-in-a-circle-on-violet,http://www.wikiart.org/en/raphael-kirchner/girls-faces-in-a-circle-on-violet,http://uploads2.wikiart.org/images/raphael-kirchner/girls-faces-in-a-circle-on-violet.jpg,0,train
raphael-kirchner_girls-faces-with-red-border-1,http://www.wikiart.org/en/raphael-kirchner/girls-faces-with-red-border-1,http://uploads7.wikiart.org/images/raphael-kirchner/girls-faces-with-red-border-1.jpg,0,train
raphael-kirchner_girls-heads-in-a-circle-1901,http://www.wikiart.org/en/raphael-kirchner/girls-heads-in-a-circle-1901,http://uploads6.wikiart.org/images/raphael-kirchner/girls-heads-in-a-circle-1901.jpg,0,train
raphael-kirchner_girls-heads-in-a-circle-1901-2,http://www.wikiart.org/en/raphael-kirchner/girls-heads-in-a-circle-1901-2,http://uploads8.wikiart.org/images/raphael-kirchner/girls-heads-in-a-circle-1901-2.jpg,0,test
raphael-kirchner_girls-heads-in-a-circle-1901-3,http://www.wikiart.org/en/raphael-kirchner/girls-heads-in-a-circle-1901-3,http://uploads8.wikiart.org/images/raphael-kirchner/girls-heads-in-a-circle-1901-3.jpg,0,train
raphael-kirchner_girls-heads-in-a-circle-1901-4,http://www.wikiart.org/en/raphael-kirchner/girls-heads-in-a-circle-1901-4,http://uploads8.wikiart.org/images/raphael-kirchner/girls-heads-in-a-circle-1901-4.jpg,0,train
raphael-kirchner_girls-with-animals-1901,http://www.wikiart.org/en/raphael-kirchner/girls-with-animals-1901,http://uploads1.wikiart.org/images/raphael-kirchner/girls-with-animals-1901.jpg,0,test
raphael-kirchner_girls-with-good-luck-charms-1,http://www.wikiart.org/en/raphael-kirchner/girls-with-good-luck-charms-1,http://uploads7.wikiart.org/images/raphael-kirchner/girls-with-good-luck-charms-1.jpg,0,train
raphael-kirchner_girls-with-good-luck-charms-2,http://www.wikiart.org/en/raphael-kirchner/girls-with-good-luck-charms-2,http://uploads7.wikiart.org/images/raphael-kirchner/girls-with-good-luck-charms-2.jpg,0,train
raphael-kirchner_girls-with-good-luck-charms-6,http://www.wikiart.org/en/raphael-kirchner/girls-with-good-luck-charms-6,http://uploads7.wikiart.org/images/raphael-kirchner/girls-with-good-luck-charms-6.jpg,0,train
raphael-kirchner_girls-with-olive-green-surrounds-1901,http://www.wikiart.org/en/raphael-kirchner/girls-with-olive-green-surrounds-1901,http://uploads6.wikiart.org/images/raphael-kirchner/girls-with-olive-green-surrounds-1901.jpg,0,train
raphael-kirchner_girls-with-olive-green-surrounds-1901-8,http://www.wikiart.org/en/raphael-kirchner/girls-with-olive-green-surrounds-1901-8,http://uploads8.wikiart.org/images/raphael-kirchner/girls-with-olive-green-surrounds-1901-8.jpg,0,test
raphael-kirchner_girls-with-purple-surrounds-1900-2,http://www.wikiart.org/en/raphael-kirchner/girls-with-purple-surrounds-1900-2,http://uploads3.wikiart.org/images/raphael-kirchner/girls-with-purple-surrounds-1900-2.jpg,0,train
raphael-kirchner_girls-with-purple-surrounds-1900-4,http://www.wikiart.org/en/raphael-kirchner/girls-with-purple-surrounds-1900-4,http://uploads3.wikiart.org/images/raphael-kirchner/girls-with-purple-surrounds-1900-4.jpg,0,train
raphael-kirchner_girls-with-purple-surrounds-1900-8,http://www.wikiart.org/en/raphael-kirchner/girls-with-purple-surrounds-1900-8,http://uploads3.wikiart.org/images/raphael-kirchner/girls-with-purple-surrounds-1900-8.jpg,0,train
raphael-kirchner_girls-with-purple-surrounds-1900-9,http://www.wikiart.org/en/raphael-kirchner/girls-with-purple-surrounds-1900-9,http://uploads3.wikiart.org/images/raphael-kirchner/girls-with-purple-surrounds-1900-9.jpg,0,test
raphael-kirchner_gluttony,http://www.wikiart.org/en/raphael-kirchner/gluttony,http://uploads4.wikiart.org/images/raphael-kirchner/gluttony.jpg,0,test
raphael-kirchner_greek-girls-8,http://www.wikiart.org/en/raphael-kirchner/greek-girls-8,http://uploads0.wikiart.org/images/raphael-kirchner/greek-girls-8.jpg,0,test
raphael-kirchner_greek-virgins-1900-6,http://www.wikiart.org/en/raphael-kirchner/greek-virgins-1900-6,http://uploads7.wikiart.org/images/raphael-kirchner/greek-virgins-1900-6.jpg,0,test
raphael-kirchner_green-lantern,http://www.wikiart.org/en/raphael-kirchner/green-lantern,http://uploads0.wikiart.org/images/raphael-kirchner/green-lantern.jpg,0,test
raphael-kirchner_gui-de-paris,http://www.wikiart.org/en/raphael-kirchner/gui-de-paris,http://uploads8.wikiart.org/images/raphael-kirchner/gui-de-paris.jpg,0,train
raphael-kirchner_happy-new-year-1899-3,http://www.wikiart.org/en/raphael-kirchner/happy-new-year-1899-3,http://uploads8.wikiart.org/images/raphael-kirchner/happy-new-year-1899-3.jpg,0,train
raphael-kirchner_harlequinade-1916,http://www.wikiart.org/en/raphael-kirchner/harlequinade-1916,http://uploads4.wikiart.org/images/raphael-kirchner/harlequinade-1916.jpg,0,train
raphael-kirchner_ivory-sculpture,http://www.wikiart.org/en/raphael-kirchner/ivory-sculpture,http://uploads2.wikiart.org/images/raphael-kirchner/ivory-sculpture.jpg,0,train
raphael-kirchner_jewellery,http://www.wikiart.org/en/raphael-kirchner/jewellery,http://uploads5.wikiart.org/images/raphael-kirchner/jewellery.jpg,0,train
raphael-kirchner_jewellery-1903-2,http://www.wikiart.org/en/raphael-kirchner/jewellery-1903-2,http://uploads3.wikiart.org/images/raphael-kirchner/jewellery-1903-2.jpg,0,train
raphael-kirchner_leda-and-the-swan-5,http://www.wikiart.org/en/raphael-kirchner/leda-and-the-swan-5,http://uploads6.wikiart.org/images/raphael-kirchner/leda-and-the-swan-5.jpg,0,train
raphael-kirchner_leda-and-the-swan-8,http://www.wikiart.org/en/raphael-kirchner/leda-and-the-swan-8,http://uploads6.wikiart.org/images/raphael-kirchner/leda-and-the-swan-8.jpg,0,train
raphael-kirchner_lillian-lorraine-hearst-s-sunday-american-1917,http://www.wikiart.org/en/raphael-kirchner/lillian-lorraine-hearst-s-sunday-american-1917,http://uploads6.wikiart.org/images/raphael-kirchner/lillian-lorraine-hearst-s-sunday-american-1917.jpg,0,train
raphael-kirchner_mayflyes-1904-4,http://www.wikiart.org/en/raphael-kirchner/mayflyes-1904-4,http://uploads2.wikiart.org/images/raphael-kirchner/mayflyes-1904-4.jpg,0,train
raphael-kirchner_melisande-1916,http://www.wikiart.org/en/raphael-kirchner/melisande-1916,http://uploads1.wikiart.org/images/raphael-kirchner/melisande-1916.jpg,0,train
raphael-kirchner_milan-beer,http://www.wikiart.org/en/raphael-kirchner/milan-beer,http://uploads6.wikiart.org/images/raphael-kirchner/milan-beer.jpg,0,train
raphael-kirchner_modern-girls-1901-1,http://www.wikiart.org/en/raphael-kirchner/modern-girls-1901-1,http://uploads6.wikiart.org/images/raphael-kirchner/modern-girls-1901-1.jpg,0,train
raphael-kirchner_ondine,http://www.wikiart.org/en/raphael-kirchner/ondine,http://uploads2.wikiart.org/images/raphael-kirchner/ondine.jpg,0,train
raphael-kirchner_parisian-life-1914,http://www.wikiart.org/en/raphael-kirchner/parisian-life-1914,http://uploads5.wikiart.org/images/raphael-kirchner/parisian-life-1914.jpg,0,train
raphael-kirchner_pierrot-s-dream,http://www.wikiart.org/en/raphael-kirchner/pierrot-s-dream,http://uploads2.wikiart.org/images/raphael-kirchner/pierrot-s-dream.jpg,0,train
raphael-kirchner_portraits-of-viennese-ladies-1901-1,http://www.wikiart.org/en/raphael-kirchner/portraits-of-viennese-ladies-1901-1,http://uploads4.wikiart.org/images/raphael-kirchner/portraits-of-viennese-ladies-1901-1.jpg,0,train
raphael-kirchner_poster-contest,http://www.wikiart.org/en/raphael-kirchner/poster-contest,http://uploads1.wikiart.org/images/raphael-kirchner/poster-contest.jpg,0,train
raphael-kirchner_pride,http://www.wikiart.org/en/raphael-kirchner/pride,http://uploads1.wikiart.org/images/raphael-kirchner/pride.jpg,0,train
raphael-kirchner_roma,http://www.wikiart.org/en/raphael-kirchner/roma,http://uploads0.wikiart.org/images/raphael-kirchner/roma.jpg,0,train
raphael-kirchner_roma-1,http://www.wikiart.org/en/raphael-kirchner/roma-1,http://uploads2.wikiart.org/images/raphael-kirchner/roma-1.jpg,0,train
raphael-kirchner_salome-1903-1,http://www.wikiart.org/en/raphael-kirchner/salome-1903-1,http://uploads0.wikiart.org/images/raphael-kirchner/salome-1903-1.jpg,0,test
raphael-kirchner_santoy-1900-2,http://www.wikiart.org/en/raphael-kirchner/santoy-1900-2,http://uploads0.wikiart.org/images/raphael-kirchner/santoy-1900-2.jpg,0,train
raphael-kirchner_scenes-of-ancient-greece-1903,http://www.wikiart.org/en/raphael-kirchner/scenes-of-ancient-greece-1903,http://uploads7.wikiart.org/images/raphael-kirchner/scenes-of-ancient-greece-1903.jpg,0,train
raphael-kirchner_single-items,http://www.wikiart.org/en/raphael-kirchner/single-items,http://uploads8.wikiart.org/images/raphael-kirchner/single-items.jpg,0,test
raphael-kirchner_single-items-4,http://www.wikiart.org/en/raphael-kirchner/single-items-4,http://uploads1.wikiart.org/images/raphael-kirchner/single-items-4.jpg,0,train
raphael-kirchner_single-items-5,http://www.wikiart.org/en/raphael-kirchner/single-items-5,http://uploads1.wikiart.org/images/raphael-kirchner/single-items-5.jpg,0,train
raphael-kirchner_single-items-7,http://www.wikiart.org/en/raphael-kirchner/single-items-7,http://uploads1.wikiart.org/images/raphael-kirchner/single-items-7.jpg,0,train
raphael-kirchner_small-greek-heads,http://www.wikiart.org/en/raphael-kirchner/small-greek-heads,http://uploads4.wikiart.org/images/raphael-kirchner/small-greek-heads.jpg,0,test
raphael-kirchner_small-greek-heads-1,http://www.wikiart.org/en/raphael-kirchner/small-greek-heads-1,http://uploads6.wikiart.org/images/raphael-kirchner/small-greek-heads-1.jpg,0,train
raphael-kirchner_smoking-women-1904-1,http://www.wikiart.org/en/raphael-kirchner/smoking-women-1904-1,http://uploads7.wikiart.org/images/raphael-kirchner/smoking-women-1904-1.jpg,0,train
raphael-kirchner_smoking-women-1904-3,http://www.wikiart.org/en/raphael-kirchner/smoking-women-1904-3,http://uploads7.wikiart.org/images/raphael-kirchner/smoking-women-1904-3.jpg,0,train
raphael-kirchner_smoking-women-1904-4,http://www.wikiart.org/en/raphael-kirchner/smoking-women-1904-4,http://uploads7.wikiart.org/images/raphael-kirchner/smoking-women-1904-4.jpg,0,train
raphael-kirchner_street-flowers-1899-1,http://www.wikiart.org/en/raphael-kirchner/street-flowers-1899-1,http://uploads8.wikiart.org/images/raphael-kirchner/street-flowers-1899-1.jpg,0,train
raphael-kirchner_surrender,http://www.wikiart.org/en/raphael-kirchner/surrender,http://uploads5.wikiart.org/images/raphael-kirchner/surrender.jpg,0,test
